17	C 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S C S S S D S S S S S S S C C S S S S S S S D S S S S 	1
17	D 	D C 	S S C S S S S S S S S S S S S S S C S S S S S S S S S S S S S S S S S S S S S S S C S S S S S S C S 	1
17	D 	D C 	S S C S S S S S S S S S S S S S S C S S S S S S S S S S S S S S S S S S S S S S S C S S S S S S D S 	1
17	D 	D C 	S S S S S S S S S S C S D S S S S S S C S S S S S S S S S S S S S S D C S C S S S S S S S S S S S D 	1
17	D 	D C 	D S S C S S S S S S S D S C S S S S S S S S S S S S S S S S S S D S S S S S S S S S S S S S S D S S 	1
17	C 	D C 	S S S C S S S S S S S S S C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S D S S 	1
17	D 	D C 	S D S C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S C S S S S S S S D S D 	1
17	D 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S C S S S S S S S S D S S C C S S S S S S S S S S S S 	1
17	C 	D C 	S S S C S S S S S S S S S S S S D S S S S S S S S S S S S C S S S S S S C C S S D S S S S S S S S S 	1
17	D 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S C C S S S S S C D S S S S D 	1
17	C 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S S S S S S C S S S S S S C C S S S S S D S C S S S S 	2
17	C 	D C 	S S S C S S S S S S S S S S S S S S D S S S S S C S S S S S S C D S S S C C S S S S S S S S S S S S 	1
17	D 	D C 	S S S C S C S S S S S S S S C S C S S S S S S S S S S S S C S S S S S S C C S S S S S S S S S S S S 	1
17	C 	D C 	S S S S S S S S S S S S S S S S S C S S S S C S S S C S S S S S S S S S S C S S S S S S S S S S S D 	1
17	C 	D D 	S S S C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S C C S S S S S C D S S S S S 	1
17	C 	D C 	S S S C S S S S S S S S S C S S S S S S S S S S S S S S S S C S S S S S S S S S S S S S S S S D S S 	1
17	D 	D C 	S S S C S S S S S S S S S S S S C S S S S S S S S S S S S C S S S S S S C C S S S S S D S S S S S S 	1
17	C 	D C 	S S S S S S S S S S C S S S S S S S S S S S S S S S S C S S S S S S S C S S S S S S S S S S S S S D 	1
17	C 	D C 	S S S C S C S S S S S S S S C S C S S S S S S S S S S S S C S D S S S S C C S S S S S S S D S S S S 	1
17	C 	D C 	S S S C S S S S S S S S S S S S C D S S S S S S S S S S S C S S S S S S C C S D S S S S S S S S S S 	1
17	D 	D C 	S S S C S S S S S S S S S S S C S S S S S S S S S S S S S C S S S S S S C C S C S S S S S S S S S S 	1
17	C 	D C 	S S S S S S S S S S S S S S S S S S S S S S S S S S C S S S S S S S S S S S S S S S S S S S S D S S 	1
17	D 	D C 	S S S C S S S S S S S S S S S S C S S S S S S S S S S S S C S S S S S S C C S S S S S S S S S S S S 	2
17	D 	D C 	S S C S S S S S S S S S S S S S S C S S S S S S S S S S S S S S S D S S S S S S S C S S S S S S D S 	1

18	C 	D C 	S S S S C S S S S S S S S S S S S D S C S S S S S S S S S C S C S S S C S S S S S S S S S S D S S D 	1
18	C 	D C 	S S S S S S S S S S S S S S S D S C S S S S C S S S C S S S S S S S S S S C S S S S S S S S S S S D 	1
18	C 	D C 	S S S C S S S S S S S S S C S S S S S S S S S S S S S S S S S S S S S S S S D S S S S S S S S D S S 	1
18	D 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S C S S S S S S S S S S S C C S S S S S S S S S S S S 	1
18	C 	D C 	S S C S S S S S S S S S S S S S S C S S S C S S S S S S S S S S S S S S S S S S S C S S S S S S D S 	1
18	C 	D C 	S S S C S S S S S S S S S S S S C S S S S S S S S S S S S C S S S S S S C C S S S S S S S S S S S S 	1
18	D 	D C 	C S S S S S S S S S S S S S S S S C S S S S C S S S C S S S S S S S S S S C S S S S S S S S S S S D 	1
18	C 	D C 	S S S C S C S S S S S S S S C S C S S S S S S S S S S S S C S S S S S S C C S S S S S S S S S S S S 	1
18	C 	D C 	S S S C S S S S S S S S S S S S S S S C S S S S S S S S S C D S S S S S C C S S S S S D S S S S S S 	1
18	D 	D C 	S S C S S S S S S S S S S S S S S C S S S S S S S S S S S S S S S S S S S S S S S C D S S S S S D S 	1
18	D 	D C 	S S S S S S S S S S S S S S S S C S S S S S S S S S S S S C S S S S S S C C S S S S S S S S S S S S 	1
18	C 	D C 	S S S S C S S S S S S S S S S S S C S C S S S C S S S S S C S C S S S C S S S S S S S S S S D S S D 	1
18	D 	D C 	S S C C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S D S S S S S S D C S 	1
18	D 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S C C S S S S C S S S S D S S 	2
18	C 	D C 	S S S C S S S S S S S S S S S S S S S S S D S S S S S S S C S S S S S D C C S S S S S S S S S S S S 	1
18	D 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S S S S S S C S S S S S S C C S S S S S D S C S S S S 	3
18	C 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S C S S S S S S S S D S S C C S S S S S S S S S S S S 	1
18	C 	D C 	S S S S S S S S S S S S S S S S S C S S S S C S S S C S S S S S S S S S S C S S S S C S S S S S S D 	1
18	D 	D C 	S S S C S S S S S S S S S S S D S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S D S S 	1
18	C 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S C S S S S S S S S S S S C C S S S S S S S S S S S S 	2
18	C 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S S S S S S C D S S S S S C C S S S S S S S D S S S S 	1
18	C 	D C 	C S S S S S S S S S S S S S S S S C S S S S C S S S C S S S S S S S S S S C S S S S S S S S S S S D 	2
18	C 	D C 	S S C S S S S S S S S S S S S S S C S S S S S S S S S S D S S S S S S S S S S S S C S S S S S S D S 	1
18	D D D 	D C D C D C D C 	C S S S S S S S C S S S C S S S S S S S S C S S S S S S S S S C S S C S S S S S S S S S S S C C S S 	1
18	D 	D C 	S S C C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S D S S S S S S D S S 	1
18	C 	D C 	S D S S S C S S S S S S S S S S S S S S S S S S D S D S S S S S S S C S S S S S S S S S S S S S S S 	1
18	C 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S C C S S S S C S S S S D S S 	3
18	D 	D C 	S S S C S C S S S S S S S D C S C S S S S S S S S S S S D C S D S S S S C C S S S S S S S D S S S S 	1
18	C C 	D C D C 	S S S S S S S S S S S S S S S S S D S C S S S S S S S S S C S C S S S C S S S S S S S S S S S S S D 	4
18	D 	D C 	S S S S S S S S C S C S C S S C S S S S S S S S S S S S S S S S S D S S S S S D S S S S S S S S S S 	1
18	C 	D C 	S S S S S S S D S S S S S S S S S C S S S S S S S S S S S S C S S S S C S S C S C S S S S S S S S D 	1
18	C 	D C 	S S S S S S S S S S S S S S S S S D S C S S S S S S S S S C S C S S S C S S S S S S S S S S S S S D 	2
18	C 	D C 	S C S C S S S S S S C S S S S S S S S S S S S S S S S S S C D S S S S S C C S S S S S C S S S S S S 	1
18	D 	D C 	S S C S S S S S S S S S S S S S S C S S S C S S S S S S S S S S S S S S S S S S S C S S S S S S D S 	1
18	D 	D C 	S S S C S S S S S S S C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S D S S 	1
18	D 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S D S S 	1
18	C 	D C 	S S S S S S S S S S S S S S S S S S S S S S S S S S S C S S S S S S S C S S S S S S C S S S S S S D 	1
18	C 	D C 	S S C S S S S S S S S S S S S S S C S S S S S S S S S S S S S S S S S S S S S S S C S S S S S S D S 	1
18	D 	D C 	S S S C S S S S S S C S S S S S S S S S S S S S S S S S S S D S S S S S C C S S S S S S S S S S S S 	1
18	D 	D C 	S S C S S S S S S S S S C S S S S C S S S C S S S S S S S S S S S D S S S S S S S C S S S S S C D S 	1
18	C 	D C 	C S S S S S S S S S S S S S S S S C S S S S C S S S C S S S S S S S S S S C S S S S S S S C S S S D 	1
18	D 	D C 	S S S C D S S S S S S S S S S S S S S S S S S S S S S S S C S S S S S S C C S S S S S D S C S S S S 	1
18	D 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S C S S S D S S S S S S S C C S S S S S S S D S S S S 	1
18	D 	D C 	C S S C S S S S S S S S S S S S S S C S S D S S S D S S S D S S S S S S S S S S S S S S S C S D S S 	1
18	D 	D C 	S C S C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S D D S 	1
18	D 	D C 	S S S S S S S S S S S S S S S D S C S S S S C S S S C S S S S S S S S S S C S S S S S S S S S S S D 	1
18	C 	D C 	S S S S S S S S S S S S S S S S S S S S S D S S S S S C S S S S S S S C S S S S S S S S S S S S S D 	1
18	D 	D C 	S S S S S S S S S S C S S S S S S S S S S S S S S S S C S S S S S S S C S S S S S S S S S S S S S D 	1
18	C 	D C 	S S S S S S S S S S S S S S S C S C S S S S C S S S C S S S S D S S S S S C S S S S S S D S S S S D 	1
18	D 	D D 	D S S C S S S S S S S S S S D S C S S S S S S S S S S S S C S S S S S S C C S S S S S S S S S S C S 	1
18	D 	D C 	S S S C S S S S S S S S S S S S S S S S S C S S S S S S S S S S S S S S S S S S S S S S S S S D S S 	1
18	C 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S S S S S S C D S S S S S C C S S S S S S S S S S S S 	3
18	C 	D C 	S S S S S S S S S S S S S S S S S D S C S S S S S S S S S C S C S S S C S S S S S S D S S S D S S D 	1
18	D C 	D C D C 	S S S S S S S S S S S S S S S S S D D C S S S S S S S S S C S C S S S C S S S S S S S S S S S S S D 	1
18	C 	D C 	S S S S S S S S S S S S S S S S S D S C S S S S S S S S S C S C S S S C S S S S S S S S S S D S S D 	1
18	C 	D D 	S S S S S S S S S S S S S S S S S C S S S S C S S S C S S S S S S S S S S C S S S S C S S S S S S D 	1
18	D 	D C 	S S S C S S S S S S S S S S S S S S S C S S S S S S S S S C S S S S S S C C S D S S S D S S S S S S 	1
18	D 	D C 	S S S C S S S S S S S S S S S S S S S C S S S S S S S S S D S S S S S S C C S S S S S D S S S S S S 	1
18	D 	D C 	S S C S S S S S S S S S S S S S S C S C S S D S S S S S S S S S S S S S S S S S S C S S S S S S D S 	1
18	C 	D C 	S S C C S S S S S S S S D S S S C S S S S S S S S S S S S C S S S S S S C C S S S S S D S S S S S S 	1
18	D 	D C 	S S C S S S S S S D S S S S S S S C S S S S S S S S S S S S S S S S S S S S S S S C S S S S S S C S 	1
18	C C 	D C D C 	S S S S S S S S S S S S S S S S S D S C C S S S S S S S S C S C S S S C S S S S S S S S S S S S S D 	1
18	C D C 	D C D C D C D C 	S S S S S S S S S S S S S S S S S D S C S S S S S S S S S C S C S S S C S S S S S S S S S S S S S D 	1
18	D 	D C 	S S S C S S S S S S S S S S D S C S S S S S S S S S S S S C S S S S S S C C S S S S S S S S D S S S 	1
18	D 	D C 	S S S C S D S S S S S S S S S S S S S S S S S S S S S S S C S S S S S S C C S S S S S S S S S S S S 	1
18	C 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S S S S S S C S S S S C S C C S S S S S D S C S S S S 	2
18	D 	C C 	S S S S S S S S S S S S S S S S S D S C S S S S S S S S S C S C S S S C S S S S S S S S S S S S S S 	1
18	D 	D C 	S S C S S S S S S S S S S S S S S C S S S S S S S S S S S S S S S S S S S S S S S C S S S S S S D S 	1
18	C 	D C 	S D S C S S S S S S S S S S S S S S S S S S S S S S S S S C S S S S S S C C S S S S S D S C S S S S 	1
18	C 	D C 	S S S C S S S S S S S S S C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S D S S 	1
18	D 	D C 	S S S S C S S S S S S S S S S S S C S C S S S C S S S S S C S C S S S C S S S S S S S S S S D S S D 	1
18	D 	D C 	S S S C S S S S S S S S S S S S S S S C S S S S S D S S S C S S S S S S C C S S S S S D S S S S S S 	1
18	C 	D C 	S S S C S S S S S S S S S S S S D S S S S S S S S S S S S C S S S S S S C C S S D S S S S S S S S S 	1
18	C 	D C 	S S S S S S S S S S S S S S S S S S S S S S S S S S C S S S S S S D S S S S S S S S S S S S S D S S 	1
18	C 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S C C S S S S S C D S S S S D 	1
18	D 	D C 	S S S C S S S S S S S S S S S S S S D S S S S S C S S S S S S C D S S S C C S S S S S S S S S S S S 	1
18	C 	D C 	S S S C S S S S S S S S S C S S S S S S S S S S S S S S S S C S S S S S S S S S S S S S S S S D S S 	2
18	C 	D C 	S S S S S S S S S S S S S S S S S C S S S S C S S S C S S S S S S S S S S C S S S S S S S S S S S D 	1
18	D 	D C 	S S S S S S S S S S S S S S S S S C S S S S C S S S C S S S S S S S S S S C S S S S S S S S S S S D 	1
18	C 	D C 	S S S S S S S S S S C S S S S S S S S S S S S S S S S C S S S S S S S C S S S S S S S S S S S S S D 	2
18	D 	D C 	S S S C S D S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S C C S S S S C S S S S D S S 	1
18	D 	D C 	S S S C S S S S S S S S S S S C S S S S S S S S S S S S S C S S S S S S C C S C S S S S S S S S S S 	1
18	D 	D C 	S S S C S S S S S S S S S S S S C S S S S S S S S S S S S C S S S S S S C C S S S S S S S S S S S S 	2

19	C 	D C 	S S S S C S S S S S S S S S S S S D S C S S S S S S S S S C S C S S S C S S S S S S S S S S D S S D 	1
19	D D C 	D C D C D C D C 	C S S S S S S S C S S S C S S S S S S S S C S S S S S S S S S C S S C S S S S S S S S S S S C C S S 	1
19	D 	D C 	S D S C S S S S S S S S S S S S S S S S S S S S S S S S S C S S S S S S C C S S S S S D S C S S S S 	1
19	D 	D C 	C S S S S S S S S S S S S S S S S C S S S S C S S S C S S S C S S S S S S C S S S S S S S C S S S D 	1
19	D 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S S S S S S C S S S S C S C C D S S S S D S C S S S S 	1
19	C 	D C 	S S S C S S S S S S S S S C S S S S S S S S S S S S S S S S S S S S S S S S D S S S S S S S S D S S 	1
19	D 	D C 	S S S C S D S S S S S S S S S S S S S S S C S S S S S S S S S S D S S S S S S S S S S S S S S D S S 	1
19	C 	D C 	S S S S S S S S S S S S S S S D S C S S S S C S S S C S S S S S S S S S S C S S S S S S S S S S S D 	2
19	D 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S C S S S S S S S S S S S C C S S S S S S S S S S S S 	2
19	D 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S S S S D S C S S S S C S C C S S S S S D S C S S S S 	1
19	C 	D C 	S S C S S S S S S S S S S S S S S C S S S S S S S S S S S S S S S S S S S S S S S C D S S S S S D S 	1
19	C 	D C 	S S C C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S D S S S S S S D C S 	1
19	D 	D C 	C S S S S S S S S S S S S S S S S C S S S S C S S S C S S S S S S S S S S C S S S S S S S S S S S D 	1
19	C 	D C 	S S S C S C S S S S S S S S C S C S S S S S S S S S S S S C S S S S S S C C S S S S S S S S S S S S 	1
19	C 	D C 	S S S C S S S S S S S S S S S S C S S S S S S S S S S S S C S S S S S S C C S S S S S S S S S S S S 	2
19	D 	D C 	C S S C S S S S S S S S S S S S C S S S S S S S S S S S S C S S S S S S C C S S S S S S S S S D S S 	1
19	D 	D C 	C S S S S S S C S S S S S S S S S C S S S S C S S S C S S S S S S S S S S C S S S S S S S S S S S D 	1
19	D 	D C 	S S S C S S S S S S S S S S S S S S S C S S S S S S S S S C S S S S S S C C S D C S S D S S S S S S 	1
19	C 	D C 	S S C C S S S S S S S S D S S S C S S S S S S S S S D S S C S S S S S S C C S S S S S D S S S S S S 	1
19	C 	D C 	S S S S S S S S S S S S S S S S S D S C S S S S S S S C S C S C S C S C S S S S S S S S S S D S S D 	1
19	D 	D C 	S S S S S S S S S S S S S S S S C S S S S S S S S S S S S C S S S S S S C C S S S S S S S S S S S S 	1
19	D C 	D C D C 	S S S S S S S S S S S S S S S S S D S C S S S S S S S S S C S C S S S C S S S S S S S S S S S S S D 	1
19	D D C 	D C D C D C D C 	S S S S S S S S S S S S S S S S S D S C S S S S S S S S S C S C S S S C S S S S S D S S S S S S S D 	1
19	D 	D C 	S S S C S S S S S S S S S S S S S S C S S S S S C S S S S S S S S S S S C C S S S S S S S S S S S S 	1
19	C 	D C 	S S S C S S S S S S S S S S S S S C S S S S S S S S S S S C D S S S S S C C S D S S S S S S S S S S 	1
19	C 	D C 	S S S C S S S S S S S S S S S S S S S S S D S S S S S S S C S S S S S D C C S S S S S S S S S S S S 	1
19	D 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S C C S S S S C S S S S D S S 	1
19	D 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S S S S S S C S S S S S S C C S S S S S D S C S S S S 	1
19	C 	D C 	S S S S C S S S S S S S S S S S S C S C S S S C S S S S S C S C S C S C S S S S S S S S S S D S S D 	1
19	D 	D C 	S S S C S S S S S S S S S C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S D S S D S S 	1
19	C 	D C 	S S S S S S S S S S S S S S S S S C S S S S C S S S C S S S S S S S S S S C S S S S C S S S S S S D 	2
19	C 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S C S S S S S S S S D S S C C S S S S S S S S S S S S 	1
19	C 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S C S S S S S S S S S S S C C S S S S S S S S S S S S 	2
19	C 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S S S S S S C D S S S S S C C S S S S S S S D S S S S 	1
19	C 	D C 	S S C S S S S S S S S S S S S S S C S S S S S S S S S S D S S S S S S S S S S S S C S S S S S S D S 	1
19	C 	D C 	C S S S S S S S S S S S S S S S S C S S S S C S S S C S S S S S S S S S S C S S S S S S S S S S S D 	3
19	C 	D C 	S S D S S S S S S S S S S S S S S D S C S S S S S S S S S C S C S S S C S S S S S S S S S S S S S D 	1
19	D C D 	D C D C D C D C 	C S S S S S S S C S S S C S S S S S S S S C S S S S S S S S S C S S C S S S S S S S S S S S C C S S 	1
19	C 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S C C S S S S C S S S S D S S 	4
19	C 	D C 	S S S S S S S S S S S S S S S S S C S S S S C S S S S S S S S S S S S S S C S S S S S S S S S S S D 	1
19	C 	D C 	S C S C S S S S S S S S S S C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S D D S 	1
19	C C 	D C D C 	S S S S S S S S S S S S S S S S S D S C S S S S S S S S S C S C S S S C S S S S S S S S S S S S S D 	1
19	C 	D C 	S S S S S S S D S S S S S S S S S C S S S S S S S S S S S S C S S S S C S S C S C S S S S S S S S D 	1
19	D 	D C 	S S C S S S S S S S S S S S S S S C S S S C S S S S D S S S S S S S S S S S S S S C S S S S S S D S 	1
19	D 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S D S S 	1
19	D C D 	D C D C D C D C 	S S S S S S S S S S S S S S S S S D S C S S S S S S S S S C S C S S S C S S S S S S S S S S S S S D 	1
19	C 	D C 	S S S C S S S D S S S S S S S S S S S S S S S S S S S S S C D S S S S S C C S S S S S S S S S S S S 	1
19	C 	D C 	S S S S S S S S S S S S S S S S S S S S S S S S S S S C S S S S S S S C S S S S S S C S S S S S S D 	1
19	D 	D C 	S S S C S S S S S S C S S S S S S S S S S S S S S S S S S S D S S S S S C C S S S S S S S S S S S S 	1
19	D 	D C 	S S C S S S S S S S S S C S S S S C S S S C S S S S S S S S S S S D S S S S S S S C S S S S S C D S 	1
19	C 	D C 	C S S S S S S S S S S S S S S S S C S S S S C S S S C S S S S S S S S S S C S S S S S S S C S S S D 	1
19	C 	D C 	S S C S S S S S S S S S S S S S S C S S S C S S S S S S S S S S S S S S S D S S S C S S S S S S D S 	1
19	C 	D C 	S S S C S S S S S S S S S S D S S S S C S S S D S S S S S C D S S S S S C C S S S S S D S S S S S S 	1
19	C C 	D C D C 	S S S S S S S S S S S S S S S S S D S C C S S S S S S S S S S C S S S C S S S S S S S S S S S S S D 	1
19	D 	D C 	S S S S S S S S S S S S S S S D S C S S S S C S S S C S S S S S S S S S S C S S S S S S S S S S S D 	1
19	D 	D C 	S C S C S S S S S S C S S S S S S S S S S S S S S S S S S C D S S S S S C C S S S S S C S S S S S S 	1
19	D 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S C C D S S S C S S S S D S S 	1
19	D 	D C 	S S S C S S S S S S S S S S S S C S S S S S S S S S S S S C S S S S S S D C S S S S S S S S S S S S 	1
19	D 	D C 	S S S S S S S S S S C S S S S S S S S S S S S S S S S C S S S S S S S C S S S S S S S S S S S S S D 	1
19	D 	D C 	S S D C S S S S S S S S S C S S S S S S S S S S S S S S S S C S S S S S S S S S S S S D S S S D S S 	1
19	C 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S S S S S S C D S S S S S C C S S S S S S S S S S S S 	1
19	C 	D C 	S S S S S S S S S S S S S S S S S D S C S S S S S S S S S C S C S S S C S S S S S S D S S S D S S D 	1
19	D 	D C 	S S S S S S S S S S S S S S S S S C S S S S C S S S C S S S S S S S S S S C S S S S S S S S S S S C 	1
19	D 	D C 	S S C S S S S S S D S S S S S S S C S S S S S S S S S S S S S S S S S S S S S S S C S S S S S S C S 	1
19	C C 	D C D C 	S S S S S S S S S S S S S S S S S D S C C S S S S S S S S C S C S S S C S S S S S S S S S S S S S D 	1
19	C 	D C 	S S S S S S S S S S C S S S S S S S S S S S S S S S S C S S D S S S S C S S S S S S S S S S S S S D 	1
19	D 	D C 	S S S C S S S S S S S S S S D S C S S S S S S S S S S S S C S S S S S S C C S S S S S S S S D S S S 	1
19	C 	D C 	S S D S S S S S S S S S S S S S S S S S S D S S S S S C S S S S S S S C S S S S S S S S S S S S S D 	1
19	D 	C C 	S S S S S S S S S S S S S S S S S D S C S S S S S S S S S C S C S S S C S S S S S S S S S S S S S S 	2
19	D 	D C 	S S S S S S S S S S S S S S S C S C S S S S C S S S C S S D S D S S S S S C S S S S S S D S S S S D 	1
19	D 	D C 	S S C S S S S S S S S S S S S S S C S S S S S S S S S S S S S S S S S S S S S S S C S S S S S S D S 	2
19	C 	D C 	S S S C S S S S S S S S S C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S D S S 	1
19	D 	D C 	S S S C S S S S S S S S S C S S S S S S S S S S D S S S S S C S S S S S S S S S S S S S S S S D S S 	1
19	C 	D C 	S S S S C S S S S S S S S S S S S C S C S S S D S S S S S C S C S S S C S S S S S S S S S S D S S D 	1
19	D 	D C 	S S S S C S S S S S S S S S S S S C S C S S S C S S S S S C S C S S S C S S S S S S S S S S D S S D 	1
19	D 	D C 	S S S S S S S S S S C S S S S S S S S S S S S S S S S C S D S S S S S C S S S S S S S S S S S S S D 	1
19	D 	D C 	S S S C S S S S S S S C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S D S S D S S 	1
19	C 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S S S S S S C S S S S S S C C S S S S S D S C S S S S 	1
19	C 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S C C S S S S S C D S S S S D 	1
19	D 	D C 	C S S S S S S S S S S S S S S S S C S S S S C S S S C S S S S S S S S S S C S C S S S S S S S S S D 	1
19	D 	D C 	S S S C S C S S S S S S S S C S C S S S S S S S S S S S S C S S S S S S C C S S S S S S S S S S S S 	1
19	C 	D C 	S S S S S S S S S S S S S S S S S C S S S S C S S S C S S S S S S S S S S C S S S S S S S S S S S D 	1
19	C 	D C 	S S S C S S S S S S S S S C S S S S S S S S S S S S S S S S C S S S S S S S S S S S S S S S S D S S 	1
19	C C 	D C D C 	S S S S S S S S S S S S S S S S S D S C S S S S S S S S S C S C S S S C S S S D S S S S S S S S S D 	1
19	C 	D C 	S S S S S S S S S S C S S S S S S S S S S S S S S S S C S S S S S S S C S S S S S S S S S S S S S D 	1
19	D 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S S S S S S C S S S S C S C C S S S S S D S C S S S S 	1
19	D 	D C 	S S S C S S S S S S S S S S S C S S S S S S S S S S S S S C S S S S S S C C S C S S S S S S S S S S 	1
19	D 	D C 	S S S S S S S S S S S S S S S S S D S C S S S S S S S S S C S C S S S C S D S S S S S S S S S S S D 	1

20	C 	D C 	S S S S S S S S S S S S S S S S S S S S S S S S S S S C S S S D S S S C S S S S S S C S S S S S S D 	1
20	C 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S C S S S S D S S S S S S C C S S S S S S S S S S S S 	1
20	C 	D C 	S S S C S S S S S S S S S C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S D D S D S S 	1
20	D 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S C S S S S S S S D S S 	1
20	C 	D C 	S S S S S S S S S S S S S S S D S C D S S S C S S S C S S S S S S S S S S C S S S S S S S S S S S D 	1
20	C 	D C 	S S S S C S S S S S S S S S S S S D S C S S S S S S S S S C S C S S S C S S S S S S S S S S D S S D 	1
20	D D C 	D C D C D C D C 	C S S S S S S S C S S S C S S S S S S S S C S S S S S S S S S C S S C S S S S S S S S S S S C C S S 	1
20	C 	D C 	S S C S S S S S C S S S S S S S S C S S S S S S S S S S S S S S S S S S S S S S S C D S S S S S D S 	1
20	D 	D C 	C S S S S S S S S S S S S S S S S C S S S S C S S D C S S S S S S S S S S C S S S S S S S S S S S D 	1
20	D 	D C 	S S S S C S S S S S S S S S S S S C S C S S S C S S S S S C S C S S S C S S S D S S S S S S D S S D 	1
20	D 	D C 	C S S S S S S S S S S S S S S S S C S S S S C S S S C S S S C S S S S S S C S S S S S S S C S S S D 	1
20	C 	D C 	S S S C S S S S S S S S S S S S S C D S S S S S S S S S S C D S S S S S C C S D S S S S S S S S S S 	1
20	C 	D C 	S S C C S S S S S S S S S S S D S S S S S S S S S S S S S S S S S S S S S S S S D S S S S S S D C S 	1
20	D 	C C 	S S S S S S S S S S S S S S S S S D S C S C S S S S S S S C S C S C S C S S S S S S S S S S S S S S 	1
20	D D 	D C D C 	S S S C S S S S S S S S S S S S S S S S S S S S C S S S S S S S S S S S C C S S S S S S S S S S S S 	1
20	C 	D C 	S S S C S S S S S S S S S S S S C S S S S S S S S S S S S C S S S S S S C C S S S S S S S S S S S S 	2
20	D 	D C 	C S S S S S S S S S S S S S S S S C S S S S C S S S C S S S S S S S S S S C S S S S S S S S S S S D 	3
20	C 	D C 	S S S C S S S S S S S S S C S S S S S S S S S S S S S S S S C S S S S D S S S S S S S S S S S D S S 	1
20	C 	D C 	S S S C S C S S S S S S S S C S C S S S S S S S S S S S S C S S S S S S C C S S S S S S S S S S S S 	1
20	C 	D C 	S S S S C S S S S S D S S S S S S C S C S S S C S S S S S C S C S C S C S S S S S S S S S S D S S D 	1
20	C 	D C 	S S C C S S S S S S S S D S S S C S S S S S S S S S D S S C S S S S S S C C S S S S S D S S S S S S 	1
20	C 	D C 	S S S S S S S S S S S S S S S S S D S C S S S S S S S C S C S C S C S C S S S S S S S S S S D S S D 	1
20	D 	D C 	S S S C S S S S S S S S S S S S S S C S S S S S C S S S S S S S S S S S C C S S S S S S S S S S S S 	1
20	C 	D C 	S S S C S S S S S S S S S S S S S S S S S D S S S S S S S C S S S S S D C C S S S S S S S S S S S S 	1
20	D 	D C 	S S S C S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S C C S S S S C S S S S D S S 	2
